Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income
22499.51,40,4,Retired,Tier_2,4499.9,0.0,530.46,3352.09,1520.03,933.95,603.14,1758.15,978.1,1415.18,441.71,5.85,1316.07,6466.8
38171.27,32,2,Student,Tier_1,11451.38,6316.71,1266.08,4493.52,1984.48,1409.86,1710.97,1647.31,1521.79,2666.17,1106.89,9.94,2596.11,2596.11
34752.97,36,3,Retired,Tier_1,10425.89,4147.27,720.84,3611.25,2533.9,1486.35,1064.75,2481.34,1523.75,1829.93,877.08,9.74,3384.81,4050.6
258688.42,59,3,Student,Tier_2,51737.68,0.0,6392.63,36665.06,19045.71,12192.77,9047.1,19823.74,11426.93,18086.19,5376.9,22.41,57977.95,68893.7
39687.54,33,2,Student,Tier_2,7937.51,0.0,875.98,5022.78,3171.86,879.19,1547.33,1884.91,1751.67,2055.35,631.4,9.31,3694.01,13929.55
13436.22,42,3,Professional,Tier_3,2015.43,1906.89,467.78,1355.71,758.25,293.74,566.48,591.66,619.97,1070.64,374.07,5.55,745.93,3415.59
27794.16,52,0,Professional,Tier_2,5558.83,3501.96,607.91,3624.27,1908.61,661.33,958.47,1404.81,1064.43,0.0,814.72,7.02,1950.13,7688.8
7244.19,30,1,Professional,Tier_2,1448.84,0.0,351.62,949.02,458.09,271.94,213.48,573.55,249.46,521.03,179.2,8.7,630.0,2027.96
28126.65,63,4,Retired,Tier_2,5625.33,0.0,1090.96,3762.26,1915.67,746.95,1196.3,1954.58,1138.9,2308.75,349.53,8.14,2288.11,8037.42
15405.93,24,3,Retired,Tier_2,3081.19,784.61,664.81,1999.47,1087.37,685.93,701.47,1144.44,759.37,805.66,333.12,7.9,1216.61,3358.5
62396.53,51,4,Professional,Tier_1,18718.96,0.0,2018.91,7072.04,4475.85,1499.96,2954.64,3211.42,3070.54,4298.44,822.64,14.56,9085.24,14253.13
19328.2,31,1,Student,Tier_2,3865.64,0.0,937.02,2898.29,1152.57,436.94,770.56,822.25,959.82,1681.17,413.6,7.38,1426.81,5390.34
27324.52,40,2,Retired,Tier_2,5464.9,4083.26,1181.73,3371.26,1958.79,901.79,598.25,1755.09,841.65,2098.97,467.76,8.0,2185.57,4601.08
18042.88,40,1,Retired,Tier_3,2706.43,3380.15,530.26,2154.41,1019.96,741.14,535.76,721.92,648.51,1504.01,531.14,6.31,1139.2,3569.2
120575.78,34,4,Self_Employed,Tier_2,24115.16,15413.85,2849.14,12080.57,6038.37,4995.16,2926.45,9391.27,5818.6,10754.61,3356.34,19.41,22836.28,22836.28
23201.18,30,0,Student,Tier_2,4640.24,0.0,784.07,2980.0,1802.12,546.02,993.47,1624.59,1137.06,0.0,540.59,7.39,1715.7,8153.01
129962.12,44,2,Student,Tier_2,25992.42,0.0,4745.17,16167.59,9903.14,2942.3,4880.81,9735.3,6179.49,11179.22,1982.9,24.56,31924.48,36253.78
57542.21,19,3,Self_Employed,Tier_3,8631.33,0.0,2068.61,8478.37,4022.92,1152.69,2798.89,4491.55,1807.39,3310.22,1304.74,10.85,6245.32,19475.51
44117.25,54,0,Self_Employed,Tier_2,8823.45,0.0,2126.97,5116.43,3253.94,1023.85,1948.07,2432.96,1495.4,0.0,575.15,14.38,6346.16,17321.03
40293.25,47,1,Self_Employed,Tier_2,8058.65,3045.24,1645.26,5398.12,2508.87,1922.15,928.14,2851.75,1571.08,3666.02,420.82,11.19,4507.7,8277.14
41109.33,21,4,Self_Employed,Tier_3,6166.4,4888.77,1395.83,5406.38,2193.95,1223.21,1866.76,2735.66,1978.69,2923.63,1142.3,13.53,5560.15,9187.76
6417.7,47,4,Self_Employed,Tier_3,962.65,0.0,265.5,895.36,450.05,157.98,261.35,439.99,298.23,612.25,88.3,5.53,355.01,1986.03
24000.88,20,4,Self_Employed,Tier_1,7200.27,0.0,730.46,3354.44,1714.4,1065.0,849.7,1648.78,758.74,1532.08,359.54,7.17,1720.4,4787.49
58987.39,31,1,Retired,Tier_2,11797.48,0.0,2594.16,5909.53,4479.49,2449.28,2577.21,3278.26,2762.76,4606.71,834.54,12.47,7354.95,17697.97
28849.12,28,2,Retired,Tier_3,4327.37,1455.6,1340.27,4137.33,1695.18,1414.05,673.21,1739.13,1017.66,2604.02,748.25,9.05,2611.62,7697.06
9747.84,57,3,Retired,Tier_2,1949.57,0.0,471.91,1032.29,726.52,207.72,219.14,711.44,307.6,783.13,148.69,6.12,596.65,3189.83
28768.29,40,0,Professional,Tier_2,5753.66,0.0,604.86,2952.57,2139.0,696.74,768.12,2099.74,1268.88,0.0,772.03,5.39,1550.58,11712.69
117270.33,58,1,Self_Employed,Tier_1,35181.1,18878.51,3363.65,16459.87,6309.99,4859.66,2799.93,4875.85,4097.99,8581.16,3104.49,23.52,8758.11,8758.11
81345.93,49,4,Self_Employed,Tier_2,16269.19,12224.29,2030.41,8479.23,4530.81,2428.22,2661.73,4677.83,2845.39,7244.31,2084.63,10.39,8451.06,15869.88
28548.21,20,3,Self_Employed,Tier_2,5709.64,4217.94,1142.02,2919.19,1634.11,1073.69,1357.53,1815.36,1333.2,1660.68,603.78,9.88,2820.48,5081.06
64222.7,59,4,Self_Employed,Tier_1,19266.81,0.0,1776.72,7200.03,4179.1,2483.27,2326.3,2843.7,2883.71,4564.22,709.75,11.02,7078.08,15989.11
22376.06,18,1,Retired,Tier_1,6712.82,2575.4,757.85,2823.67,1231.32,548.53,1072.9,1472.39,948.68,1355.22,383.61,8.05,1800.4,2493.67
7676.01,26,4,Self_Employed,Tier_1,2302.8,835.17,334.38,1101.61,432.06,245.97,381.72,566.05,371.26,538.63,80.58,7.81,485.79,485.79
14319.53,26,1,Professional,Tier_1,4295.86,1301.63,651.9,2089.19,809.86,309.62,314.54,596.13,603.93,1186.23,214.79,6.4,916.61,1945.86
104742.86,29,4,Retired,Tier_1,31422.86,0.0,3995.1,12848.62,5716.81,3094.1,2105.13,8171.54,5045.61,8507.12,2328.46,19.0,19896.27,21507.51
24094.97,18,1,Retired,Tier_3,3614.24,0.0,808.13,3120.89,1251.82,1118.08,1009.47,1900.53,845.39,1764.98,412.99,9.11,2194.06,8248.42
24692.27,33,4,Retired,Tier_1,7407.68,0.0,540.92,3609.91,1415.36,604.56,1215.78,1585.51,803.49,1462.37,540.6,5.36,1324.14,5506.09
23601.89,47,3,Professional,Tier_2,4720.38,0.0,994.12,3273.41,1458.39,741.79,1025.61,1137.62,931.28,1476.68,463.9,9.41,2220.92,7378.72
137621.43,25,3,Retired,Tier_1,41286.43,25793.04,5687.79,18042.61,9502.73,6376.39,5101.02,7722.05,5941.7,12160.29,1483.25,18.43,0.0,-1475.88
110163.38,63,4,Professional,Tier_2,22032.68,11602.01,2982.95,12365.46,5710.12,4580.29,4873.83,5370.1,3891.92,6678.32,2841.81,23.24,25598.25,27233.88
177012.72,63,4,Student,Tier_2,35402.54,0.0,7412.35,21866.78,10221.19,5516.02,7560.49,13515.54,7853.66,10827.85,3232.53,21.87,38708.32,53603.76
26415.77,27,1,Self_Employed,Tier_2,5283.15,3518.76,711.52,3776.22,1631.76,1027.53,814.95,1442.23,1207.02,2614.66,359.52,8.7,2296.9,4028.43
38004.21,50,1,Professional,Tier_3,5700.63,0.0,1529.71,4391.03,2338.71,1773.55,1827.78,1771.1,1687.39,2845.97,998.05,5.18,1968.72,13140.29
8916.32,55,1,Self_Employed,Tier_1,2674.9,0.0,217.74,956.38,680.6,420.65,193.56,385.41,391.49,779.5,241.39,9.49,846.43,1974.7
97782.43,58,2,Self_Employed,Tier_2,19556.49,11596.48,4631.85,10533.24,5271.43,2851.23,2549.8,5411.68,2991.31,5965.06,2007.23,13.89,13583.6,24416.64
11786.72,39,4,Retired,Tier_3,1768.01,0.0,376.48,1633.94,636.45,350.06,326.2,646.62,546.39,660.44,277.29,6.04,712.24,4564.86
35680.98,33,4,Retired,Tier_2,7136.2,0.0,1359.05,3862.35,1891.9,1427.76,890.52,2346.45,1726.27,2270.09,832.18,9.34,3333.95,11938.22
12470.37,36,4,Professional,Tier_3,1870.56,0.0,326.73,1275.08,786.13,370.25,511.37,837.93,518.31,805.16,346.66,6.83,851.68,4822.19
18729.58,28,4,Professional,Tier_1,5618.87,2792.97,853.48,2672.91,951.6,575.74,745.32,1129.76,721.57,1114.93,475.61,5.47,1024.08,1076.8
15354.18,28,1,Retired,Tier_3,2303.13,3028.78,753.08,2252.36,789.03,436.9,751.71,749.32,582.82,1371.76,441.69,9.43,1448.37,1893.58
18446.92,31,1,Self_Employed,Tier_2,3689.38,0.0,537.78,2754.39,1470.48,411.29,728.73,1393.86,869.83,1343.6,326.7,7.05,1300.75,4920.88
19489.96,56,2,Retired,Tier_1,5846.99,0.0,509.31,2305.18,1156.34,648.65,694.93,886.77,836.15,1474.07,571.76,8.05,1569.65,4559.81
19347.87,43,1,Self_Employed,Tier_2,3869.57,0.0,698.53,2814.6,1289.23,736.08,590.17,1205.19,934.2,1302.83,238.3,8.11,1570.0,5669.17
58432.05,61,4,Student,Tier_2,11686.41,0.0,2847.92,6293.98,3087.88,2697.95,2800.26,3879.8,1778.58,4985.1,700.29,11.69,6830.61,17673.89
12395.17,37,4,Professional,Tier_1,3718.55,0.0,531.7,1854.87,786.9,556.44,439.54,674.84,461.72,1105.05,158.79,9.78,1211.92,2106.77
35788.64,37,0,Retired,Tier_2,7157.73,0.0,1771.98,3609.26,2267.83,1130.35,1304.56,2768.66,1205.07,0.0,901.9,9.44,3377.32,13671.29
79484.71,22,1,Self_Employed,Tier_1,23845.41,0.0,3677.32,9324.92,5818.85,3927.15,3387.18,5842.27,2977.49,6609.79,1928.11,11.61,9225.38,12146.21
19898.42,18,0,Student,Tier_3,2984.76,0.0,807.76,2730.72,1517.32,404.12,668.55,1548.28,819.02,0.0,596.7,5.8,1154.73,7821.19
16892.37,28,4,Self_Employed,Tier_2,3378.47,2314.06,431.41,2197.59,1022.79,712.24,586.56,1180.74,771.27,1640.54,324.46,8.13,1372.7,2332.24
24947.6,64,1,Professional,Tier_1,7484.28,0.0,1157.97,2993.4,1349.64,974.85,716.66,1878.41,993.23,1957.44,536.08,5.65,1410.57,4905.64
77090.31,27,4,Retired,Tier_1,23127.09,8564.94,2943.47,8008.32,4395.06,2684.02,2989.97,5773.35,2565.09,6562.49,2101.16,11.09,7375.32,7375.32
35039.76,64,0,Self_Employed,Tier_3,5255.96,4938.76,1175.58,5171.91,2145.91,996.6,737.6,1749.94,1249.03,0.0,363.77,8.3,2907.82,11254.7
19613.65,45,0,Professional,Tier_1,5884.1,0.0,686.78,2798.88,1059.82,602.9,461.31,1512.96,896.68,0.0,406.39,7.76,1522.96,5303.83
44181.17,62,3,Retired,Tier_1,13254.35,0.0,2161.23,4584.97,2396.15,931.75,1932.82,2255.55,1971.87,3333.23,926.12,14.76,6520.69,10433.13
12420.69,64,3,Student,Tier_2,2484.14,684.46,252.54,1709.41,670.08,561.88,519.06,627.98,496.01,1125.57,154.0,5.39,669.46,3135.55
51742.78,51,1,Self_Employed,Tier_1,15522.84,0.0,2199.37,5605.2,2892.59,2342.68,2088.09,2169.72,2176.46,4904.62,594.26,10.01,5178.11,11246.96
41599.3,30,1,Retired,Tier_1,12479.79,0.0,1783.07,6164.13,2462.69,1122.18,948.9,2946.57,1919.18,2446.57,615.6,13.35,5553.06,8710.62
23451.88,61,1,Retired,Tier_2,4690.38,4354.59,536.11,2423.17,1641.46,1094.04,530.08,1583.05,1133.71,1889.14,640.32,5.0,1172.87,2935.83
15337.93,42,1,Retired,Tier_1,4601.38,0.0,751.36,1674.59,984.76,764.2,464.91,1163.43,563.69,1359.58,417.96,6.66,1021.21,2592.07
14758.99,40,1,Professional,Tier_1,4427.7,0.0,514.59,2046.1,986.11,561.81,451.83,1110.28,588.88,1094.64,327.63,8.13,1199.99,2649.43
46018.86,53,1,Student,Tier_2,9203.77,0.0,1907.82,4641.18,3055.84,1832.89,1533.3,2480.74,1535.54,4231.56,1231.72,12.37,5691.71,14364.52
80188.63,29,1,Student,Tier_3,12028.3,0.0,2629.74,11532.65,6336.28,1710.91,3373.54,5893.43,3152.28,4936.24,2279.38,13.46,10794.7,26315.89
18017.64,64,0,Professional,Tier_3,2702.65,1355.68,531.53,2036.95,1184.8,718.99,861.73,968.47,568.3,0.0,452.28,6.72,1210.17,6636.26
43289.35,62,0,Self_Employed,Tier_2,8657.87,5672.44,1606.01,6193.06,2920.2,1074.37,1049.16,2550.32,1395.5,0.0,1041.61,11.19,4842.15,11128.82
5649.55,19,0,Professional,Tier_2,1129.91,604.22,264.19,698.19,412.47,222.93,193.45,389.54,262.49,0.0,167.21,6.57,371.39,1304.96
18793.35,37,4,Student,Tier_3,2819.0,0.0,736.79,1932.72,1301.66,738.58,515.5,1125.83,789.84,1795.63,269.09,6.02,1130.62,6768.7
29263.77,33,2,Professional,Tier_2,5852.75,0.0,1158.59,3716.69,1565.16,755.96,1347.89,1540.42,1175.53,1778.18,793.35,8.13,2379.76,9579.25
14489.88,31,4,Student,Tier_2,2897.98,0.0,427.43,1971.92,755.06,398.6,608.58,922.93,483.19,806.08,398.38,9.0,1303.46,4819.72
14182.27,19,1,Student,Tier_3,2127.34,0.0,383.28,1797.75,732.1,364.56,478.38,1035.37,491.83,981.8,330.43,5.58,790.72,5459.42
17583.72,33,2,Student,Tier_2,3516.74,0.0,682.97,2550.06,1073.38,352.74,859.57,1112.9,664.22,987.72,191.8,7.43,1306.75,5591.61
37900.02,21,0,Student,Tier_3,5685.0,0.0,923.95,5216.95,2165.89,1660.9,1324.63,2583.32,1187.17,0.0,405.94,8.15,3087.92,16746.28
25824.77,60,0,Self_Employed,Tier_3,3873.72,0.0,862.39,2742.56,1958.96,933.79,661.7,1799.07,1121.01,0.0,645.02,5.67,1465.22,11226.56
5005.88,30,3,Student,Tier_2,1001.18,0.0,137.63,512.13,384.5,180.81,101.92,249.84,203.62,393.94,145.28,5.15,257.74,1695.05
5499.39,55,1,Retired,Tier_3,824.91,976.71,226.42,649.4,348.58,122.91,140.09,376.52,269.42,447.74,93.06,9.35,514.22,1023.64
18461.83,18,1,Retired,Tier_2,3692.37,0.0,665.63,2496.09,1208.03,676.07,921.89,1251.02,863.32,1436.19,350.64,7.06,1303.41,4900.59
43265.11,26,3,Student,Tier_2,8653.02,0.0,995.47,6180.56,2410.75,1484.67,2104.33,2643.03,2157.19,4066.66,790.93,12.3,5322.99,11778.49
3330.74,38,4,Student,Tier_1,999.22,0.0,122.56,476.4,173.97,136.91,160.04,242.88,100.94,294.51,59.26,6.99,232.66,564.04
20113.94,35,3,Professional,Tier_3,3017.09,0.0,765.27,2079.7,1166.96,715.01,442.55,1031.23,687.71,1884.68,320.49,6.2,1247.82,8003.25
19691.74,60,1,Self_Employed,Tier_1,5907.52,3828.6,565.55,2762.04,1132.12,887.75,486.23,802.19,754.6,1210.65,325.06,6.73,1029.41,1029.41
91091.78,49,0,Student,Tier_3,13663.77,0.0,2726.15,10420.24,6151.73,2888.26,4263.66,6328.49,4531.39,0.0,1944.13,10.61,9668.59,38173.97
22047.07,63,3,Professional,Tier_1,6614.12,0.0,1019.58,3217.09,1308.1,961.1,959.71,1159.51,969.42,1968.5,394.93,7.22,1592.31,3475.03
40755.41,51,2,Student,Tier_2,8151.08,2417.52,951.82,5087.13,2225.13,1058.74,1628.19,2509.65,1658.71,3093.72,900.9,13.07,5327.93,11072.8
33589.15,37,0,Self_Employed,Tier_1,10076.74,0.0,1647.21,3613.15,2612.46,779.22,1482.59,2433.49,1206.02,0.0,590.38,7.35,2468.28,9147.89
5456.15,60,4,Self_Employed,Tier_2,1091.23,0.0,144.12,816.46,281.13,152.85,205.77,248.21,240.7,394.21,161.24,8.8,479.9,1720.23
55465.61,19,0,Retired,Tier_2,11093.12,0.0,1511.6,6113.44,3855.62,1884.53,1979.48,3958.38,2196.72,0.0,1280.15,11.69,6486.37,21592.56
35641.64,21,4,Self_Employed,Tier_3,5346.25,2887.8,1130.98,4052.0,2132.65,1756.97,848.49,2154.74,1549.24,2010.45,1027.72,8.71,3104.95,10744.36
45051.77,62,0,Retired,Tier_2,9010.35,0.0,2182.37,5695.71,3142.18,1758.36,1858.16,1938.97,2043.57,0.0,1195.99,14.94,6731.85,16226.11
693802.64,55,1,Self_Employed,Tier_2,138760.53,123080.68,32524.2,70299.65,44022.76,14039.77,23666.33,50778.04,22427.86,56591.9,14765.0,19.06,102845.94,102845.94
5662.74,24,4,Professional,Tier_1,1698.82,0.0,240.09,800.22,449.05,238.25,278.77,411.85,241.85,563.07,153.19,6.87,389.26,587.57
119218.11,39,4,Self_Employed,Tier_1,35765.43,0.0,5226.54,14616.03,6568.34,2397.71,2715.92,6296.13,3956.89,11228.69,1577.08,19.17,22852.26,28869.33
23837.01,37,3,Professional,Tier_3,3575.55,0.0,849.81,2802.12,1303.75,788.76,855.97,1364.24,876.71,2103.09,266.17,6.28,1495.84,9050.84
37752.83,52,0,Retired,Tier_1,11325.85,0.0,1780.03,4605.89,2218.83,981.54,1330.84,2949.45,1816.93,0.0,546.14,6.74,2543.33,10197.35
28927.35,21,4,Professional,Tier_3,4339.1,0.0,689.04,4294.56,1655.57,928.38,1355.82,2209.64,989.41,2125.14,812.47,7.6,2198.59,9528.22
21366.16,37,4,Retired,Tier_1,6409.85,2523.55,774.75,2662.78,1535.99,596.07,832.43,1312.19,1024.72,1752.7,572.04,9.84,1369.1,1369.1
19016.96,52,0,Self_Employed,Tier_2,3803.39,0.0,849.02,2617.59,1241.91,730.44,472.0,855.62,758.42,0.0,427.99,6.79,1291.52,7260.57
39048.5,50,0,Professional,Tier_3,5857.27,0.0,1448.62,3934.51,2471.23,836.07,1474.31,2006.33,1524.35,0.0,923.09,6.33,2472.33,18572.72
8912.53,38,2,Professional,Tier_3,1336.88,1291.21,396.06,1227.93,557.12,215.78,384.99,382.74,424.19,711.99,250.38,8.38,746.47,1733.26
54688.9,62,3,Retired,Tier_1,16406.67,0.0,1367.91,5728.2,3698.86,1268.95,1151.03,3601.39,1761.77,3648.64,890.17,11.31,6185.24,15165.31
21504.06,31,4,Self_Employed,Tier_2,4300.81,2272.17,454.96,3003.77,1715.94,1006.88,884.4,1638.77,695.69,1636.8,422.16,5.44,1169.89,3471.7
12147.73,48,0,Student,Tier_3,1822.16,1581.02,446.55,1772.59,838.71,378.41,264.26,686.72,579.96,0.0,148.58,8.19,994.76,3628.75
20930.07,39,4,Student,Tier_1,6279.02,1884.38,856.35,2337.86,1567.6,818.0,731.72,1665.57,647.55,1726.84,416.68,6.62,1384.62,1998.5
82016.2,47,2,Professional,Tier_1,24604.86,0.0,3008.02,9338.28,5640.9,3748.76,2066.53,4188.2,2798.36,7490.01,927.99,13.56,11123.81,18204.31
19549.1,46,2,Retired,Tier_2,3909.82,2707.76,604.3,2744.75,1461.92,971.09,699.16,1056.09,737.57,996.13,328.89,7.76,1517.58,3331.61
39963.25,53,4,Retired,Tier_1,11988.97,4593.52,1665.72,5564.31,2639.5,1627.69,1386.12,3157.37,1259.05,3492.76,913.79,5.85,1674.45,1674.45
16717.1,59,3,Retired,Tier_2,3343.42,0.0,800.87,2334.55,881.42,478.65,654.81,1211.29,620.42,1652.47,373.75,6.31,1055.54,4365.45
55011.09,46,1,Self_Employed,Tier_2,11002.22,8373.15,2040.78,7723.6,3434.46,2719.27,2423.82,4041.03,2055.65,4426.15,554.39,14.82,6216.57,6216.57
51914.78,24,4,Self_Employed,Tier_3,7787.22,0.0,1303.61,6087.77,4088.59,1998.42,2129.35,2834.21,2274.07,4180.71,1275.87,14.38,7462.91,17954.95
131641.78,49,2,Self_Employed,Tier_3,19746.27,0.0,4691.58,19419.48,9641.97,6549.82,5138.89,9294.02,4361.7,11718.83,2909.21,23.07,30374.53,38170.0
26068.98,30,3,Student,Tier_2,5213.8,3681.46,1108.46,3777.98,1837.46,729.38,953.26,2058.15,843.53,1756.62,747.37,9.42,2455.78,3361.51
51219.55,30,0,Professional,Tier_2,10243.91,0.0,1328.18,5449.03,2805.12,2175.39,2226.6,3274.16,2019.48,0.0,999.32,12.43,6366.3,20698.33
32448.41,31,3,Self_Employed,Tier_2,6489.68,0.0,1080.66,3313.31,1704.48,1023.71,1563.4,2321.25,1392.17,2151.64,461.07,6.6,2142.08,10947.04
84596.66,23,3,Professional,Tier_1,25379.0,0.0,3388.42,12342.58,4905.61,3298.3,2481.19,4431.57,3054.34,4930.23,2226.83,10.54,8914.62,18158.59
16880.03,33,4,Retired,Tier_3,2532.01,0.0,377.54,1869.3,1218.58,660.78,424.23,980.68,800.77,1091.68,383.06,9.47,1599.13,6541.4
54445.58,58,3,Self_Employed,Tier_1,16333.67,3814.28,1422.77,7462.11,3793.46,1425.52,1954.84,3312.15,2035.81,4877.33,1217.83,13.64,6795.81,6795.81
25672.99,38,0,Self_Employed,Tier_1,7701.9,2017.23,1069.16,3417.41,1333.94,1219.26,962.3,1208.3,1165.05,0.0,657.01,6.55,1680.95,4921.43
28498.37,61,4,Self_Employed,Tier_2,5699.67,1524.04,837.56,3882.77,1478.73,1275.62,870.38,2169.1,1336.0,2317.78,718.21,7.68,2188.62,6388.5
32284.89,33,2,Professional,Tier_2,6456.98,0.0,736.06,4225.78,1909.07,761.75,1102.36,1894.93,1607.47,3144.49,935.11,9.48,3059.57,9510.9
36707.82,22,0,Student,Tier_2,7341.56,3807.32,1554.74,4196.32,2903.93,1661.57,1721.86,2826.93,1302.18,0.0,816.89,5.57,2045.97,8574.51
27336.26,41,4,Student,Tier_1,8200.88,2485.88,717.76,3545.55,1488.6,963.74,759.59,1793.53,1134.05,1835.31,797.9,7.67,2096.74,3613.49
35622.16,60,4,Retired,Tier_2,7124.43,0.0,822.0,4509.65,2221.77,1503.71,1725.94,2085.61,1255.88,1971.4,541.2,7.82,2784.55,11860.57
106026.79,18,1,Professional,Tier_3,15904.02,0.0,4106.35,12226.55,7296.69,2799.4,3148.13,7820.93,3823.46,8468.25,1796.97,18.15,19238.86,38636.04
65993.56,27,0,Self_Employed,Tier_2,13198.71,4114.27,3121.88,7747.89,4443.87,3292.79,1693.29,4996.82,2249.79,0.0,1557.06,11.42,7539.32,19577.2
60130.73,60,3,Student,Tier_1,18039.22,0.0,2063.14,7958.83,3666.7,2021.3,1759.4,2468.82,2373.91,3467.26,1752.24,14.77,8883.14,14559.92
20837.74,64,0,Retired,Tier_1,6251.32,3161.41,556.57,2954.54,1173.8,890.4,980.31,1548.12,813.35,0.0,230.14,8.32,1734.47,2277.77
14728.8,52,0,Student,Tier_2,2945.76,2318.21,551.68,1910.55,1147.84,671.77,552.87,825.8,687.39,0.0,420.1,8.37,1232.53,2696.82
64420.88,48,1,Professional,Tier_2,12884.18,9620.89,2516.55,7851.69,3303.57,1710.8,1620.47,3372.36,2340.75,4238.77,1388.66,12.25,7892.02,13572.2
60463.19,32,3,Retired,Tier_2,12092.64,0.0,2910.51,6416.82,3232.05,2370.21,2917.69,4598.97,2327.81,3903.11,1674.07,11.87,7177.55,18019.31
97449.46,28,1,Professional,Tier_3,14617.42,0.0,4779.71,9833.06,5186.97,3501.48,4635.86,5224.63,4674.34,7686.75,1886.62,10.98,10695.67,35422.64
18504.48,26,1,Retired,Tier_1,5551.34,0.0,560.43,1931.62,1189.22,378.93,817.78,927.9,709.08,1031.31,426.97,7.75,1434.86,4979.91
24967.09,19,1,Professional,Tier_2,4993.42,0.0,1050.53,2581.75,1768.65,724.54,701.24,1900.68,800.77,2057.09,499.45,5.48,1367.31,7888.96
8081.76,61,0,Self_Employed,Tier_2,1616.35,686.62,370.39,874.75,522.15,190.07,369.8,555.12,332.88,0.0,187.04,8.97,724.82,2376.59
21916.08,47,1,Self_Employed,Tier_3,3287.41,0.0,857.41,3182.02,1541.18,706.83,834.47,1438.07,708.43,1199.41,389.26,9.23,2023.52,7771.6
66583.3,33,2,Professional,Tier_1,19974.99,0.0,3031.91,7160.24,4991.71,1889.45,2863.95,3399.4,2958.25,6592.42,1509.78,13.85,9223.64,12211.19
20655.9,18,3,Professional,Tier_1,6196.77,0.0,736.61,2265.15,1051.74,1027.88,650.0,996.23,836.17,1862.83,560.71,8.6,1776.41,4471.82
50077.97,23,3,Student,Tier_2,10015.59,7223.52,1902.05,6542.05,3930.56,2460.72,1626.17,2791.72,1719.66,4334.6,738.12,10.96,5490.7,6793.2
25759.28,63,1,Student,Tier_2,5151.86,2755.29,592.98,3269.99,1902.74,979.44,631.85,1773.77,1281.15,1929.77,670.49,6.45,1662.15,4819.96
38878.56,28,0,Retired,Tier_2,7775.71,0.0,1223.06,5513.72,2170.93,1269.14,1126.97,1903.53,1466.83,0.0,979.35,6.04,2349.7,15449.33
11977.67,50,4,Professional,Tier_3,1796.65,617.31,244.54,1335.34,811.7,556.53,362.52,758.2,566.08,1030.3,147.11,5.55,664.87,3751.41
32116.34,34,4,Professional,Tier_3,4817.45,6266.89,1361.35,3987.87,2068.77,1214.44,896.63,2079.46,1567.16,2234.0,688.47,9.13,2931.51,4933.85
2740.91,51,0,Professional,Tier_1,822.27,0.0,87.79,289.04,164.71,77.85,78.44,192.91,92.52,0.0,57.45,8.74,239.46,877.92
25833.72,63,1,Student,Tier_2,5166.74,4073.03,1213.28,3341.84,2004.41,1144.3,886.87,1686.13,1133.76,1691.74,313.24,6.53,1688.19,3178.38
8140.23,57,1,Student,Tier_1,2442.07,698.39,188.13,1059.17,564.58,242.95,322.89,354.76,325.57,540.24,204.15,6.9,561.52,1197.32
78727.54,42,2,Self_Employed,Tier_3,11809.13,7590.28,1626.41,11209.88,4966.16,2246.14,1795.61,6235.59,2394.05,7656.25,999.99,14.53,11443.04,20198.03
55875.35,39,4,Retired,Tier_1,16762.6,10321.09,1746.12,6510.28,4095.46,2565.09,1452.64,4145.71,2720.28,5138.99,977.77,12.69,0.0,-560.69
43577.2,43,4,Student,Tier_3,6536.58,0.0,2144.24,5006.83,2724.69,1149.7,1002.62,2347.27,1996.82,2963.06,648.23,12.49,5443.42,17057.15
101291.49,44,3,Retired,Tier_2,20258.3,0.0,4974.33,14952.17,8037.19,2678.44,4303.41,5002.97,4387.15,7809.59,1067.58,15.53,15727.01,27820.33
14042.16,55,1,Retired,Tier_2,2808.43,0.0,567.16,1720.23,952.34,661.67,657.23,796.1,489.52,783.71,173.36,5.91,829.28,4432.4
121399.64,26,0,Student,Tier_2,24279.93,10712.65,3351.35,13895.59,6431.08,5133.61,5317.47,6418.25,5948.79,0.0,2563.93,23.33,28322.67,37347.0
63240.86,54,1,Professional,Tier_2,12648.17,0.0,2176.22,8240.65,4260.45,1500.39,2226.47,4426.36,2946.26,5678.64,1427.14,14.67,9279.93,17710.1
24827.53,22,1,Professional,Tier_1,7448.26,0.0,1223.3,2660.49,1731.53,514.43,575.27,1817.93,817.78,1429.48,657.98,5.0,1241.58,5951.08
74417.68,35,2,Self_Employed,Tier_2,14883.54,0.0,3271.2,8878.84,4064.66,1898.97,3180.05,3585.28,3034.44,5327.26,1627.08,11.08,8243.89,24666.37
12380.99,39,0,Professional,Tier_2,2476.2,790.54,495.76,1522.24,896.58,617.42,618.18,923.43,591.12,0.0,274.55,5.6,692.77,3174.98
15511.57,63,2,Professional,Tier_3,2326.74,0.0,742.49,2236.27,1091.16,736.89,643.01,791.97,481.94,1398.99,324.97,5.78,897.25,4737.14
18436.37,29,2,Student,Tier_2,3687.27,3247.86,753.04,2513.56,959.22,497.52,388.48,1163.28,881.95,1581.08,269.34,9.02,1663.84,2493.76
19648.78,61,2,Retired,Tier_2,3929.76,0.0,567.15,2349.19,1213.44,728.6,642.04,1010.55,694.56,1336.07,413.6,5.29,1038.76,6763.81
