Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous
13196.94,64,1,Student,Tier_2,2639.39,0.0,407.93,1740.67,942.87,403.41,600.61,621.41,402.72,873.35,346.35,8.66,1143.14,4218.23,486.64,271.22,79.61,139.47,122.11,12.07,36.71,98.47
33367.19,30,4,Retired,Tier_3,5005.08,5408.71,1582.4,3774.06,2121.15,1107.47,1039.72,1545.86,1010.04,2301.8,357.63,9.34,3115.45,8113.26,837.21,270.59,87.16,155.09,369.02,2.13,50.75,79.39
17134.62,32,1,Retired,Tier_2,3426.92,1210.43,650.59,2533.52,910.86,521.17,713.02,849.69,593.07,881.52,249.09,5.73,981.48,4594.74,362.39,182.83,69.51,165.59,44.21,18.67,25.44,32.04
78041.03,30,0,Retired,Tier_3,11706.15,11079.85,3497.45,8335.01,5789.2,3116.88,2989.35,5321.16,2756.47,0.0,1166.89,12.63,9855.77,22282.6,1326.46,391.86,648.69,624.48,307.79,59.02,0.0,258.32
8869.76,50,4,Self_Employed,Tier_1,2660.93,0.0,215.89,934.36,622.99,381.59,336.43,374.07,357.62,873.35,143.89,5.03,446.41,1968.64,179.49,46.57,75.79,30.17,68.22,17.17,36.62,15.01
19183.68,48,0,Retired,Tier_2,3836.74,1040.02,456.4,2147.74,1243.46,543.36,457.26,819.85,865.26,0.0,399.0,8.98,1722.47,7374.6,451.91,344.61,80.91,136.46,85.55,0.97,0.0,58.48
40567.48,42,0,Retired,Tier_1,12170.25,0.0,1033.94,5793.73,3105.4,972.53,1198.31,2421.35,1453.57,0.0,679.12,10.96,4446.87,11739.29,1737.12,513.27,117.37,341.82,144.32,14.55,0.0,95.75
104963.91,57,1,Professional,Tier_2,20992.78,0.0,5070.78,12821.07,7536.0,4162.13,2194.56,4467.81,3527.51,8643.93,2241.92,18.96,19905.25,33305.43,3504.09,484.28,421.8,148.7,1306.74,154.94,131.98,351.61
28462.78,40,4,Self_Employed,Tier_2,5692.56,4373.23,654.15,3410.15,1923.26,748.52,1058.55,1598.5,1047.89,2042.32,335.34,7.06,2010.18,5578.31,769.97,238.61,110.12,224.82,468.37,10.48,18.0,20.83
19240.89,55,2,Self_Employed,Tier_2,3848.18,0.0,663.88,2196.83,1402.46,719.64,679.72,1214.89,947.97,1540.22,287.83,8.46,1628.63,5739.27,442.24,125.7,125.76,154.46,275.48,2.04,10.05,22.1
135114.56,20,0,Professional,Tier_1,40534.37,0.0,3011.49,19995.23,10254.35,5041.07,5400.8,8945.1,4895.52,0.0,3919.92,18.64,25190.03,33116.72,1330.02,2418.51,1264.93,1592.31,1864.58,138.49,0.0,947.58
9419.54,33,0,Student,Tier_2,1883.91,0.0,402.81,1305.18,637.66,277.14,220.13,529.09,291.1,0.0,231.75,6.25,589.14,3640.77,221.88,60.53,41.0,34.1,157.94,8.83,0.0,24.02
5166.28,19,0,Self_Employed,Tier_2,1033.26,0.0,162.97,559.38,394.11,207.21,243.82,359.26,224.72,0.0,75.75,5.33,275.36,1905.81,111.05,96.01,20.37,28.94,80.45,1.17,0.0,7.2
42657.75,40,1,Retired,Tier_3,6398.66,2704.69,1636.05,5008.88,2991.03,1497.06,1955.57,3200.89,1905.47,3756.16,644.64,13.93,5942.28,10958.67,399.34,801.61,94.77,285.07,432.8,37.54,120.11,87.25
20076.58,51,1,Retired,Tier_2,4015.32,1391.12,444.68,2369.71,1343.49,402.88,808.12,1031.17,985.56,1620.07,303.42,7.49,1504.59,5361.05,629.72,359.38,42.19,135.59,181.11,16.72,14.61,83.31
13252.83,47,0,Student,Tier_2,2650.57,1615.66,436.61,1473.77,840.82,512.41,352.77,551.81,483.44,0.0,331.32,6.92,917.21,4003.64,327.52,48.62,136.59,41.81,86.19,1.06,0.0,97.89
52872.46,64,1,Professional,Tier_2,10574.49,2728.69,1269.66,5625.03,2876.5,1562.55,2050.08,2640.29,1737.0,5262.75,1495.67,10.27,5431.11,15049.73,381.56,416.24,172.54,115.87,383.45,17.94,137.69,250.48
36460.81,27,1,Professional,Tier_1,10938.24,0.0,1084.16,5173.7,1840.99,1367.62,1753.22,2145.24,1299.3,1933.92,728.09,6.33,2308.14,8196.33,715.41,514.22,210.62,410.32,243.44,58.2,76.75,45.69
19104.7,18,1,Professional,Tier_2,3820.94,3758.04,490.34,2407.68,1080.76,653.94,635.7,867.85,656.39,1846.31,349.6,8.36,1596.59,2537.13,635.45,292.22,183.67,117.18,73.1,2.5,84.45,102.09
10772.04,39,3,Retired,Tier_2,2154.41,0.0,371.12,1268.45,600.91,446.1,314.6,679.95,345.21,543.51,224.58,6.73,724.81,3823.19,156.33,66.18,71.84,26.27,73.86,8.69,15.49,49.27
60289.82,64,4,Professional,Tier_2,12057.96,0.0,2821.98,6212.35,3422.63,1478.14,2277.57,3915.02,2134.14,3422.61,1338.36,14.04,8464.09,21209.04,579.65,897.67,347.85,553.51,862.5,21.0,148.5,93.68
50468.95,50,1,Professional,Tier_3,7570.34,4569.97,1610.93,5683.65,3058.97,1616.17,1044.19,3501.94,1607.63,4287.26,1094.89,12.11,6111.37,14823.01,956.87,323.23,221.09,140.42,317.25,44.78,145.43,261.77
27711.75,42,3,Retired,Tier_2,5542.35,0.0,1305.47,3775.39,1769.7,854.07,1292.43,1189.51,1293.14,1853.64,761.63,7.97,2207.82,8074.42,849.37,384.31,231.69,207.28,319.97,17.92,81.68,114.48
131434.28,39,3,Student,Tier_1,39430.28,0.0,5684.32,19022.98,9850.18,5175.84,3980.11,9318.31,4597.11,8963.89,3927.31,19.87,21483.95,21483.95,2344.34,1647.47,759.48,360.54,923.8,174.27,374.2,932.15
12744.88,33,1,Retired,Tier_2,2548.98,0.0,540.48,1842.76,778.58,390.97,619.42,732.89,386.82,1166.26,140.52,7.65,975.59,3597.21,97.19,211.78,85.88,126.71,122.75,13.51,1.88,12.89
8853.18,47,3,Professional,Tier_1,2655.96,0.0,384.52,1023.75,504.64,200.45,426.55,661.77,269.27,602.08,218.74,7.98,706.93,1905.47,109.68,58.16,10.53,94.68,52.14,0.03,22.47,12.79
17247.56,35,2,Student,Tier_2,3449.51,874.71,712.67,2335.91,1373.97,501.13,371.59,1057.17,751.52,1605.52,212.65,9.89,1705.09,4001.21,691.26,95.75,133.72,39.97,279.07,24.75,33.09,24.42
28925.64,41,3,Professional,Tier_1,8677.69,5196.23,754.91,3105.54,2312.22,1374.7,1395.63,1714.28,1219.08,1688.79,517.79,6.47,968.76,968.76,349.38,148.23,264.85,323.34,469.58,28.68,57.84,140.07
36447.36,22,4,Retired,Tier_2,7289.47,0.0,1645.62,4163.04,2656.97,1679.86,1423.73,2505.99,1484.87,2567.14,881.14,9.07,3307.14,10149.54,757.19,304.45,324.56,169.27,334.48,60.32,33.1,119.99
24734.74,54,3,Retired,Tier_2,4946.95,1483.84,773.66,3111.59,1508.76,536.2,1020.21,1283.93,855.32,1385.04,438.44,5.32,1316.6,7390.81,163.17,133.12,127.01,258.25,327.62,18.3,31.83,109.92
39759.22,40,1,Student,Tier_1,11927.77,7202.89,1116.3,5518.18,2470.51,1676.1,1889.04,1771.42,1845.29,3463.9,478.54,9.64,399.28,399.28,411.23,273.36,96.12,506.1,301.71,45.34,11.03,61.11
11022.8,59,0,Professional,Tier_2,2204.56,0.0,495.94,1604.18,610.73,361.4,318.48,825.71,506.6,0.0,132.22,8.1,892.66,3962.96,419.22,65.31,89.18,38.09,155.1,9.1,0.0,8.04
95221.82,44,2,Professional,Tier_1,28566.54,16169.68,3667.68,14008.34,5512.43,3574.77,3258.08,4947.89,4121.16,8300.76,2035.04,10.35,1059.44,1059.44,3616.76,676.42,281.11,286.66,817.48,89.69,134.58,206.96
28091.76,29,3,Student,Tier_3,4213.76,0.0,775.09,3037.42,1973.23,958.34,807.81,1717.29,1024.85,1469.28,489.73,6.3,1770.07,11624.96,664.21,545.84,201.21,180.53,507.6,4.78,52.91,58.27
73334.71,27,2,Self_Employed,Tier_3,11000.21,4998.24,3419.66,8953.7,4953.69,3096.65,1960.36,4168.87,3288.73,3912.54,2183.87,14.01,10271.21,21398.19,1454.97,1466.47,708.88,105.46,451.38,93.03,139.12,598.35
39463.56,51,4,Retired,Tier_2,7892.71,2642.63,1427.21,5279.75,2518.25,1177.06,1907.67,2206.29,1287.72,3482.3,1141.36,5.94,2345.13,8500.62,595.81,128.55,200.04,311.08,618.22,18.7,87.57,265.62
43232.82,50,3,Retired,Tier_2,8646.56,0.0,895.68,5950.25,2965.76,1780.76,1194.69,2909.76,1478.31,2605.67,708.07,13.57,5864.56,14097.31,592.36,711.97,174.03,185.69,234.5,70.73,32.92,169.61
47323.7,33,3,Professional,Tier_2,9464.74,7636.5,1694.39,5926.83,3052.98,1786.63,1202.92,2448.17,1544.95,4575.54,875.89,11.48,5434.35,7114.17,870.96,212.59,375.85,94.52,698.22,6.09,34.83,218.99
42921.13,46,2,Retired,Tier_2,8584.23,0.0,2088.21,4414.46,3377.21,1991.33,1446.77,2395.69,1333.74,2675.24,478.25,12.21,5241.34,14136.0,1264.77,754.13,486.23,132.67,430.64,23.36,36.74,135.08
50167.91,35,3,Student,Tier_1,15050.37,8417.1,1247.18,7026.94,3796.32,1709.7,2494.23,3411.77,2498.66,4523.61,1127.25,14.86,0.0,-1135.22,1404.3,900.92,110.74,545.65,310.25,114.24,204.0,211.33
86879.27,44,3,Retired,Tier_2,17375.85,9241.09,2522.05,12432.15,6325.07,2970.11,1930.87,4773.02,4043.83,6651.89,1683.02,13.48,11708.76,16930.31,3688.45,603.05,341.84,265.27,723.66,120.62,245.51,304.26
35107.48,24,0,Student,Tier_2,7021.5,0.0,942.8,5074.78,1861.69,817.78,1570.49,2179.65,1316.27,0.0,408.95,9.54,3348.54,13913.59,804.35,547.57,236.78,329.83,345.57,1.46,0.0,113.72
52899.84,53,2,Retired,Tier_3,7934.98,0.0,1407.63,7605.75,3395.94,1142.62,1579.35,2393.41,2331.41,4859.06,1059.27,14.81,7835.29,19190.42,1255.86,498.72,182.03,412.2,260.22,63.37,163.3,265.13
27921.83,44,1,Self_Employed,Tier_3,4188.27,5066.77,623.15,3844.61,1909.6,933.32,924.98,1723.1,1139.38,2091.84,628.95,6.38,1782.21,4847.86,711.24,438.4,191.85,94.66,182.42,15.69,13.73,70.12
94944.37,27,1,Professional,Tier_1,28483.31,7573.27,3227.46,11467.56,4998.99,3424.23,3987.27,4453.13,3265.44,6075.84,1385.37,13.42,12742.62,16602.5,2094.35,527.89,580.82,843.24,554.38,112.18,205.27,135.71
17462.99,27,4,Self_Employed,Tier_2,3492.6,2473.09,778.03,1903.28,1350.6,422.94,565.99,1279.47,729.79,1129.84,244.43,5.55,968.73,3092.94,556.53,290.18,22.77,168.06,321.71,5.77,33.37,49.21
126716.17,28,0,Student,Tier_2,25343.23,14231.33,3446.91,13505.63,7155.8,5888.12,3409.89,6801.78,5402.64,0.0,2472.33,24.63,31204.99,39058.51,894.52,1610.45,1676.48,298.06,1960.99,145.72,0.0,353.43
29051.53,47,2,Professional,Tier_3,4357.73,0.0,1200.82,3934.21,1457.05,707.95,1377.94,2138.73,1136.43,1983.46,747.7,6.81,1979.04,10009.49,587.13,266.19,53.31,170.87,336.01,52.18,18.42,40.39
9550.35,20,2,Retired,Tier_2,1910.07,955.5,355.19,1326.78,596.14,368.99,436.49,649.89,434.54,534.72,233.5,7.39,705.6,1748.53,116.69,160.61,38.85,117.3,103.12,18.15,20.67,56.71
33237.57,46,0,Retired,Tier_2,6647.51,4341.87,876.41,4407.45,1785.91,1328.31,902.13,1465.51,1108.14,0.0,490.91,5.84,1940.16,9883.41,445.32,376.82,222.36,149.93,361.16,54.92,0.0,107.56
17398.01,31,0,Self_Employed,Tier_2,3479.6,0.0,645.28,2238.06,1249.61,544.28,666.45,1003.4,783.6,0.0,497.35,5.07,881.7,6290.38,262.98,72.93,48.46,182.19,114.95,37.49,0.0,53.95
58774.74,30,4,Professional,Tier_2,11754.95,5607.99,2096.91,7610.29,4428.54,1327.69,2843.94,4297.54,1776.19,4360.81,1217.44,11.93,7012.93,11452.47,1371.74,390.92,191.01,149.55,1227.89,33.6,24.21,319.43
17798.22,36,1,Retired,Tier_3,2669.73,1484.8,476.54,1838.08,1122.02,577.16,438.22,1010.84,719.58,1075.84,308.03,9.05,1610.25,6077.37,408.79,161.91,137.95,90.02,294.51,27.85,21.96,64.6
20994.29,42,2,Student,Tier_1,6298.29,0.0,430.55,2395.81,1662.57,462.74,527.11,1094.89,923.28,1902.38,444.32,5.38,1130.33,4852.36,643.26,480.26,121.22,145.82,107.03,37.17,75.92,130.61
6616.49,27,0,Self_Employed,Tier_1,1984.95,867.27,213.1,718.03,432.93,136.09,158.69,311.07,298.15,0.0,198.26,6.84,452.87,1297.95,103.1,57.13,27.07,25.41,73.92,3.66,0.0,46.63
20891.71,32,2,Retired,Tier_2,4178.34,0.0,620.38,2563.91,1374.71,826.83,582.34,1525.49,635.93,1756.81,332.33,6.78,1416.05,6494.63,596.9,404.24,228.18,42.58,200.14,15.22,57.56,37.17
4314.99,45,1,Student,Tier_1,1294.5,557.14,122.91,448.21,316.9,150.18,127.99,340.42,207.95,304.04,67.76,7.07,305.22,377.0,101.89,30.62,38.7,30.78,56.24,2.28,11.41,4.49
8449.23,57,2,Student,Tier_2,1689.85,1449.64,346.08,984.67,466.29,185.25,173.64,422.71,307.44,794.91,220.75,7.99,675.01,1408.0,294.86,135.09,11.05,49.23,32.66,14.2,21.94,12.73
55120.91,55,2,Self_Employed,Tier_1,16536.27,8135.44,2275.59,7925.33,3077.7,2096.1,2547.6,4016.03,1780.16,4763.54,776.94,12.49,1190.2,1190.2,984.19,748.94,206.47,217.45,470.92,43.35,50.73,102.09
56251.77,24,0,Self_Employed,Tier_2,11250.35,0.0,2688.88,5901.09,4210.29,1447.15,2194.39,3840.39,2745.95,0.0,927.12,11.38,6403.87,21046.15,1536.89,690.74,429.86,212.28,260.74,50.81,0.0,237.43
42163.86,31,0,Self_Employed,Tier_1,12649.16,4224.33,877.99,5408.24,2169.66,1602.93,1731.29,3085.52,1282.51,0.0,601.74,12.61,5316.71,8530.5,1581.96,612.68,91.62,291.35,306.41,63.58,0.0,147.01
13840.74,47,0,Student,Tier_1,4152.22,0.0,654.81,1565.49,801.42,607.69,586.3,695.46,578.21,0.0,306.28,6.56,908.21,3892.86,132.52,54.81,63.21,69.42,82.58,3.05,0.0,70.17
28876.51,57,1,Professional,Tier_2,5775.3,4421.94,1161.64,3423.19,1963.78,1185.79,631.49,2246.59,1075.29,2434.31,400.15,9.78,2823.99,4157.03,557.27,152.27,225.65,134.38,333.01,49.25,35.05,34.09
29913.66,29,3,Professional,Tier_3,4487.05,2019.04,1190.11,3439.59,2055.33,1026.64,1473.51,2239.11,1212.21,2889.7,352.73,7.81,2335.21,7528.65,648.29,122.87,185.21,142.57,134.72,35.81,83.61,57.35
11875.83,45,1,Professional,Tier_2,2375.17,0.0,590.96,1224.56,828.94,246.27,269.27,738.79,577.71,870.64,338.99,5.87,697.53,3814.55,255.97,84.96,14.05,65.64,219.17,11.8,9.26,66.21
99874.66,31,0,Professional,Tier_1,29962.4,0.0,2230.5,10332.73,7760.21,3956.57,2427.93,4952.64,3455.06,0.0,2008.38,10.71,10697.46,32788.25,2792.75,1922.71,855.46,373.46,287.07,24.17,0.0,284.27
60526.86,18,4,Professional,Tier_2,12105.37,4674.52,2669.02,7474.36,3265.03,2963.23,2684.41,4072.67,2626.85,5344.9,1635.8,11.08,6704.88,11010.7,2217.95,822.67,598.85,677.39,412.54,41.28,215.46,327.33
25139.14,21,2,Professional,Tier_3,3770.87,0.0,950.27,3578.39,1554.01,590.26,911.07,1915.52,885.97,1853.82,466.11,6.95,1748.37,8662.83,363.46,354.42,153.33,157.75,468.78,19.04,78.72,72.25
30652.25,35,2,Retired,Tier_2,6130.45,0.0,761.75,4494.26,1735.0,711.23,1282.13,1850.3,939.76,2410.34,712.75,9.9,3034.0,9624.28,1029.26,179.28,64.98,330.96,211.02,7.82,94.29,40.28
35442.22,53,2,Retired,Tier_2,7088.44,4888.93,1528.41,3945.32,2640.81,1480.43,1099.72,2395.06,1468.03,2218.14,574.41,6.78,2402.23,6114.53,904.7,603.76,420.2,278.6,327.65,69.75,92.95,30.43
5858.01,49,2,Self_Employed,Tier_3,878.7,782.23,180.19,848.67,328.19,246.53,131.28,303.4,204.34,577.5,124.66,7.1,415.74,1252.32,77.71,22.5,48.18,23.01,46.87,2.4,0.93,10.23
24617.45,45,4,Professional,Tier_1,7385.23,0.0,678.96,2520.89,1744.3,1064.22,889.17,1831.69,861.13,1952.48,509.71,7.94,1953.75,5179.66,144.82,304.3,222.88,224.25,327.1,29.64,34.22,45.66
17385.04,45,0,Retired,Tier_2,3477.01,2251.91,648.79,2468.65,1389.1,853.04,373.46,1209.24,749.91,0.0,176.39,8.42,1464.23,3787.54,455.72,256.51,92.31,83.36,195.14,24.88,0.0,33.64
13462.41,55,3,Student,Tier_1,4038.72,0.0,461.89,1716.28,834.45,307.54,299.08,975.92,477.9,726.77,247.0,7.29,981.89,3376.88,271.3,138.47,58.57,87.7,53.63,21.48,6.69,48.68
23958.36,49,2,Student,Tier_3,3593.75,3477.11,592.08,2499.23,1534.47,726.18,544.4,1565.52,772.78,1226.33,377.33,6.21,1486.76,7049.18,443.97,220.83,92.13,69.86,91.22,22.27,50.41,98.97
126386.74,25,3,Professional,Tier_1,37916.02,9243.78,5299.62,13125.07,7905.63,3709.76,3429.69,7768.69,3821.19,9015.15,3260.6,18.99,21891.54,21891.54,1918.21,905.81,1024.69,646.09,1832.45,126.84,431.77,448.19
50092.52,42,1,Student,Tier_3,7513.88,0.0,1470.58,5365.46,3321.78,1349.23,1149.27,2451.32,2109.19,4075.6,1302.83,11.66,5838.83,19983.38,1040.33,924.27,373.28,315.05,286.48,91.19,183.01,218.55
18996.49,64,1,Retired,Tier_2,3799.3,0.0,660.32,1945.41,1204.76,763.96,807.47,880.13,769.44,1060.77,450.5,5.14,975.96,6654.42,379.98,153.01,51.02,71.94,181.16,25.95,14.57,101.55
47430.41,37,2,Student,Tier_1,14229.12,0.0,1359.49,6419.26,3410.24,1429.4,1958.69,2780.39,1608.91,3865.66,1022.68,14.06,6668.97,9346.57,1200.15,320.69,416.15,546.17,336.81,9.25,98.13,288.72
91898.23,50,0,Professional,Tier_2,18379.65,15639.89,3051.79,12022.35,4621.46,2219.49,2983.15,5179.7,4223.2,0.0,1672.43,12.25,11255.12,21905.14,1543.42,611.1,358.42,793.14,438.29,190.39,0.0,345.26
62859.64,47,4,Self_Employed,Tier_3,9428.95,0.0,1727.96,8922.04,4029.48,2506.98,2988.77,4376.4,2321.44,5836.19,1852.96,14.48,9101.24,18868.47,1427.01,324.42,126.9,519.22,904.54,25.42,47.16,410.87
31465.81,54,2,Self_Employed,Tier_1,9439.74,0.0,1083.21,3911.15,2116.14,791.66,703.1,1481.92,1059.08,2399.86,841.36,6.59,2072.16,7638.59,731.35,591.32,129.13,146.02,144.32,42.78,18.91,235.23
17879.38,33,1,Retired,Tier_3,2681.91,0.0,443.76,2309.31,910.45,826.08,628.09,1178.88,884.46,995.19,447.27,5.59,999.13,6573.96,664.24,130.07,244.18,172.49,175.97,23.39,23.76,22.66
52445.58,42,1,Retired,Tier_2,10489.12,0.0,1493.82,5621.47,2792.58,2289.54,2581.77,2679.91,1922.37,4608.63,1095.1,10.06,5274.9,16871.28,1385.15,788.87,205.05,354.9,225.78,13.45,48.96,140.66
41099.08,55,3,Retired,Tier_1,12329.72,7451.85,1084.91,5180.6,2519.0,1714.93,1025.79,1938.29,1751.37,3396.87,743.04,14.61,1962.7,1962.7,1444.46,334.78,110.37,281.9,153.86,7.15,80.51,74.55
61396.45,59,4,Retired,Tier_1,18418.93,7868.62,1892.63,7106.97,3699.03,1855.48,1930.76,3547.91,2585.25,5854.23,662.23,11.5,5974.4,5974.4,849.0,324.69,358.92,361.53,519.83,71.37,133.22,61.82
49865.77,27,2,Professional,Tier_3,7479.87,0.0,2239.32,6111.91,3870.29,2030.86,1589.46,3623.8,2263.18,3489.68,1246.58,14.5,7231.55,15920.82,961.75,391.3,173.49,278.3,365.17,4.82,8.85,338.25
69466.15,22,0,Self_Employed,Tier_3,10419.92,0.0,2421.69,9852.77,3498.33,2715.62,2067.02,3988.15,3005.01,0.0,800.07,14.45,10035.15,30697.57,1985.14,517.84,213.26,457.23,423.63,46.76,0.0,223.73
19550.66,25,3,Self_Employed,Tier_3,2932.6,0.0,639.69,2611.72,1456.69,563.98,460.59,869.79,588.02,1881.3,343.87,9.98,1950.25,7202.42,321.69,213.68,118.66,79.43,131.98,25.07,11.02,75.72
86065.84,50,4,Professional,Tier_2,17213.17,0.0,3199.21,8868.51,4442.9,1927.98,2339.01,6387.21,3214.39,7868.43,1047.58,13.81,11885.72,29557.46,1007.4,471.38,163.77,187.21,812.34,6.28,175.98,155.4
35137.79,54,3,Student,Tier_3,5270.67,0.0,1529.83,5198.35,2641.77,1532.0,1126.63,1686.17,1490.92,2285.64,787.95,7.57,2658.21,11587.86,426.95,163.4,80.45,64.08,149.33,33.3,68.44,43.13
157812.26,18,0,Self_Employed,Tier_2,31562.45,24101.91,4562.31,17812.65,9957.13,3268.39,5660.15,8137.82,7646.3,0.0,4600.17,16.95,26751.46,40502.98,4020.5,2373.16,790.17,1007.82,1482.46,70.02,0.0,1218.46
17285.14,48,1,Professional,Tier_1,5185.54,2989.49,764.14,2125.43,1197.02,456.19,741.22,1124.09,659.15,1420.58,348.4,6.85,273.89,273.89,118.4,348.95,119.44,110.35,152.62,24.19,21.52,70.72
120297.57,24,2,Student,Tier_2,24059.51,0.0,3306.71,14853.69,6660.38,3492.9,4264.48,8905.91,4691.63,6728.74,1870.42,17.93,21563.6,41463.21,1045.4,1818.44,429.28,463.72,1033.86,140.59,234.31,96.59
35146.53,64,2,Retired,Tier_3,5271.98,0.0,1596.99,4653.89,2599.05,834.63,1091.81,2735.25,1734.52,3325.64,977.84,8.96,3150.55,10324.93,872.7,715.82,124.52,243.69,526.89,21.53,122.27,61.48
17815.4,40,0,Self_Employed,Tier_2,3563.08,0.0,801.8,2534.06,1150.97,443.34,426.08,874.51,830.55,0.0,348.41,6.37,1133.97,6842.6,342.46,278.81,76.7,79.9,128.73,11.97,0.0,51.17
20370.52,41,2,Professional,Tier_2,4074.1,3005.49,768.5,2324.6,1047.24,436.22,997.97,937.98,907.46,1673.97,466.11,8.24,1679.32,3730.89,232.62,161.25,65.48,224.17,249.4,41.75,20.13,37.26
23217.81,31,2,Self_Employed,Tier_2,4643.56,2674.03,712.77,2664.13,1717.25,1136.71,745.68,1730.9,1127.48,2159.89,248.39,9.02,2093.1,3657.0,392.34,334.89,309.55,139.28,194.09,35.78,92.88,36.95
42120.31,40,3,Self_Employed,Tier_2,8424.06,6422.66,1365.87,4681.0,3042.01,1645.62,1993.78,1882.81,1778.26,3018.4,1207.74,10.1,4256.11,6658.1,446.49,309.26,105.4,261.58,250.68,61.56,12.72,296.93
45579.85,26,0,Professional,Tier_1,13673.96,8642.52,2023.32,6289.85,3326.44,1947.96,992.94,2410.75,2129.09,0.0,805.43,12.32,3337.59,3337.59,840.71,283.4,446.84,112.24,308.35,104.29,0.0,127.75
18958.22,25,3,Retired,Tier_1,5687.46,1762.8,426.01,2498.92,1216.84,584.67,878.23,955.78,703.53,1119.96,402.59,9.72,1843.51,2721.42,737.14,363.74,133.87,214.58,251.07,28.14,52.05,62.09
29421.15,25,2,Student,Tier_1,8826.34,5006.95,1282.88,3250.75,1486.73,1239.2,606.99,1999.85,962.9,2211.15,818.7,5.06,1487.5,1728.7,342.77,351.4,103.45,46.29,399.53,29.95,18.86,236.13
166503.06,20,4,Professional,Tier_1,49950.92,0.0,3995.79,20370.52,12697.11,6239.92,5337.06,12442.58,7191.12,9214.36,4517.17,22.68,34546.51,34546.51,4486.6,1342.86,1588.68,839.56,2689.89,112.17,258.28,920.07
119489.91,49,4,Student,Tier_2,23897.98,23850.98,5313.16,14374.57,8249.03,5152.74,2708.9,5894.63,4729.34,9874.62,3059.93,17.84,12384.04,12384.04,3082.99,537.38,1076.25,665.68,295.98,2.51,52.65,684.42
42531.98,21,3,Professional,Tier_1,12759.59,0.0,2000.72,5395.94,3261.0,1819.32,1616.99,2019.08,1948.39,2666.65,1187.85,13.53,5752.54,7856.45,1285.06,394.34,267.92,182.17,540.14,55.73,91.58,170.18
30926.09,55,1,Professional,Tier_2,6185.22,5085.26,1094.89,4362.36,1746.67,1227.92,958.17,2071.02,1375.65,2286.91,771.56,6.2,1916.41,3760.46,427.91,469.66,62.27,158.69,418.09,3.73,104.18,216.25
33023.6,19,1,Self_Employed,Tier_2,6604.72,3190.32,1406.37,4776.11,2340.2,1354.96,1499.02,2278.59,1556.22,2142.38,823.3,6.46,2133.5,5051.41,483.81,676.02,69.82,383.49,672.83,73.21,28.68,74.94
49009.38,26,0,Student,Tier_2,9801.88,3348.26,1277.84,5433.76,3842.3,1616.86,1404.77,2038.8,2433.53,0.0,1266.27,14.14,6930.86,16545.13,1120.57,262.97,243.87,75.27,271.04,116.19,0.0,365.34
13236.3,63,4,Student,Tier_1,3970.89,1742.94,571.16,1722.73,1057.44,482.99,652.39,811.59,558.64,854.19,266.27,7.11,545.06,545.06,117.43,146.89,89.36,68.0,41.12,18.47,41.65,54.25
24417.4,18,4,Student,Tier_2,4883.48,0.0,1003.22,3421.43,1456.78,631.12,1011.88,1388.64,1178.16,1689.8,408.4,8.76,2138.02,7344.5,726.26,79.54,137.84,216.07,400.49,21.08,8.87,75.53
7895.79,28,3,Self_Employed,Tier_2,1579.16,0.0,185.1,843.75,550.26,237.86,230.64,586.32,304.41,649.63,132.5,6.45,509.32,2596.17,93.32,65.22,21.03,26.33,87.37,4.95,14.52,24.27
41288.16,46,2,Professional,Tier_2,8257.63,0.0,1450.09,4833.54,2574.77,1548.56,1803.97,1996.83,1682.97,2602.21,544.74,14.92,6161.93,13992.85,1435.48,374.16,122.11,360.75,546.67,62.62,115.63,88.81
50347.76,43,0,Self_Employed,Tier_2,10069.55,0.0,2164.15,5440.85,3979.22,1457.63,2245.31,2622.63,1964.28,0.0,1499.35,10.29,5183.16,18904.78,705.61,1141.49,145.74,184.08,256.94,73.07,0.0,197.72
20381.92,44,3,Professional,Tier_2,4076.38,1374.61,464.21,2422.29,1243.09,693.65,439.98,1081.71,696.63,1989.8,380.9,6.93,1413.07,5518.67,604.06,153.21,50.94,39.22,104.06,13.04,40.67,29.6
105676.95,55,1,Professional,Tier_1,31703.08,0.0,4202.3,10788.52,6371.92,4259.83,2143.91,5488.83,5029.09,8546.07,1352.27,17.56,18551.87,25791.13,1812.66,629.1,783.81,174.34,804.8,56.48,7.94,85.77
11252.44,46,2,Professional,Tier_2,2250.49,1341.82,495.53,1403.2,570.48,555.13,490.51,854.12,522.55,684.82,267.11,8.14,915.73,1816.68,293.99,54.8,157.28,62.09,124.6,24.04,8.07,46.41
9297.05,50,0,Professional,Tier_1,2789.12,934.4,283.1,1392.94,563.54,342.31,433.6,716.95,319.51,0.0,162.82,5.09,473.08,1358.77,376.23,99.6,69.46,95.74,186.22,15.8,0.0,14.15
35900.77,45,2,Retired,Tier_2,7180.15,0.0,1129.29,5160.83,2126.1,1387.93,780.31,2631.84,1785.42,3174.5,586.78,7.16,2570.83,9957.61,556.64,143.18,177.27,113.6,551.1,48.35,45.2,109.33
