Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Gasto_Fijo,Gastos_variables
11831.47,24,4,Self_Employed,Tier_2,2366.29,1172.57,490.12,1644.49,877.05,527.0,381.12,762.73,437.87,695.05,217.51,6.93,819.56,2259.66,6073.0,2326.23
21551.78,41,2,Student,Tier_1,6465.53,2383.02,669.06,2500.56,1584.54,535.36,640.69,1074.94,918.28,1765.92,354.33,9.73,2096.2,2659.56,12985.609999999999,3523.6
30787.67,59,4,Retired,Tier_1,9236.3,0.0,1306.02,4091.6,2205.75,699.77,1480.42,1338.28,1472.97,2857.64,848.54,8.93,2750.09,5250.37,19697.309999999998,5839.98
96640.81,36,1,Student,Tier_3,14496.12,0.0,3434.64,12001.47,6521.2,2760.5,4039.36,7476.27,3108.38,6010.91,2313.9,14.69,14200.01,34478.05,42464.34,19698.41
23779.75,28,0,Retired,Tier_3,3566.96,0.0,612.44,2903.78,1553.72,503.75,495.96,979.53,719.24,0.0,578.25,8.31,1976.17,11866.11,8636.900000000001,3276.7299999999996
70755.54,20,2,Professional,Tier_3,10613.33,0.0,1658.18,8755.84,3734.6,3318.16,2060.07,4756.65,2431.23,3715.38,1101.49,11.42,8081.09,28610.61,28477.33,13667.599999999999
94085.65,47,2,Retired,Tier_2,18817.13,0.0,4499.07,13645.09,4759.63,4039.17,2482.29,5220.08,4346.39,5570.05,1771.69,14.32,13469.48,28935.04,47290.97000000001,17859.620000000003
94504.28,60,1,Student,Tier_3,14175.64,0.0,3755.5,11057.18,5059.09,4496.33,3066.98,7400.37,3814.7,7345.52,1460.92,13.26,12527.3,32872.04,41392.93000000001,20239.3
37675.16,55,1,Student,Tier_3,5651.27,4567.12,1437.03,5012.64,2662.48,1040.88,1186.74,2119.0,1345.9,2993.73,783.39,8.78,3309.23,8874.97,17757.15,6475.91
6237.42,23,1,Student,Tier_1,1871.22,0.0,239.41,927.06,318.05,133.58,182.35,382.98,213.44,531.74,94.78,5.71,356.28,1342.79,3887.4799999999996,1007.13
43373.87,64,0,Self_Employed,Tier_2,8674.77,0.0,1336.36,5056.06,2796.67,1016.96,1246.54,2979.41,1463.5,0.0,578.2,10.98,4761.13,18225.39,17863.86,7284.61
69402.11,52,3,Retired,Tier_3,10410.32,0.0,1601.12,9361.0,3878.54,1621.95,3353.56,4265.11,2771.77,5156.56,1784.64,10.58,7345.34,25197.54,30407.54,13797.029999999999
28116.14,39,4,Professional,Tier_1,8434.84,1949.58,1303.04,3006.8,1548.72,572.55,1325.43,1944.56,1018.05,2585.72,707.65,8.19,2301.38,3719.21,16879.120000000003,5568.240000000001
121130.02,28,0,Retired,Tier_2,24226.0,0.0,5776.48,17308.82,7111.01,2970.14,4814.64,4877.71,4424.79,0.0,2945.97,18.28,22140.25,46674.45,54422.31,20033.25
59684.02,25,0,Self_Employed,Tier_2,11936.8,5132.83,2030.61,8454.94,4057.43,1643.1,2045.27,4197.37,2802.48,0.0,687.46,11.78,7033.53,16695.71,26479.78,11375.68
47267.18,44,4,Student,Tier_2,9453.44,0.0,1547.73,5223.19,2895.16,1774.81,1333.11,3256.26,1790.57,3479.59,552.2,11.43,5402.35,15961.12,22599.11,8706.95
71543.23,46,2,Student,Tier_2,14308.65,0.0,1904.06,7507.31,4332.1,3555.15,2429.89,4716.87,2658.72,4440.42,1551.48,10.86,7770.77,24138.58,32492.54,14912.109999999999
39169.3,25,4,Self_Employed,Tier_2,7833.86,0.0,793.28,4165.27,2218.92,1811.41,942.45,1732.29,1431.73,3562.72,1131.49,7.12,2789.88,13545.88,18574.05,7049.37
4083.48,40,1,Retired,Tier_2,816.7,242.87,167.57,591.38,262.17,115.75,114.77,199.6,148.75,391.69,109.54,5.85,238.88,922.69,2229.5099999999998,688.41
20123.46,46,2,Professional,Tier_1,6037.04,3946.77,704.58,2499.22,1479.7,963.28,881.56,1442.04,955.63,1284.63,408.46,6.36,0.0,-479.44,12005.169999999998,4650.969999999999
78173.59,33,0,Student,Tier_2,15634.72,6145.61,3791.88,10743.78,4803.74,3716.01,3120.49,5311.3,3782.9,0.0,1120.71,12.24,9567.61,20002.44,34974.119999999995,17051.41
15723.0,52,4,Self_Employed,Tier_2,3144.6,2280.79,335.3,1955.22,852.08,603.44,616.48,648.02,724.63,1112.18,323.72,5.23,821.84,3126.55,7399.38,2916.29
25088.75,25,0,Self_Employed,Tier_3,3763.31,0.0,755.45,3603.05,1685.33,1036.74,1155.5,1184.32,998.34,0.0,290.9,6.16,1546.68,10615.79,9807.14,4665.8
13004.93,25,0,Professional,Tier_1,3901.48,875.58,644.42,1603.23,967.9,314.94,563.29,577.97,585.4,0.0,291.42,6.4,832.82,2679.28,7117.030000000001,2333.02
125002.72,62,4,Self_Employed,Tier_1,37500.81,0.0,4828.75,17922.19,8421.9,4909.84,2720.64,6570.7,5255.06,7136.67,1619.47,18.79,23490.68,28116.68,75810.31999999999,21075.71
115167.93,50,0,Self_Employed,Tier_2,23033.59,17798.38,3518.03,13073.45,5908.02,5358.92,5649.77,4809.69,4231.52,0.0,2802.35,19.0,21887.08,28984.22,45533.09,22852.25
14792.23,59,3,Self_Employed,Tier_2,2958.45,2681.08,383.96,1526.28,969.97,476.07,613.53,875.21,670.25,801.49,229.16,9.08,1343.62,2606.81,6640.15,2864.2200000000003
33751.87,22,3,Student,Tier_1,10125.56,0.0,741.2,3859.29,1903.11,1108.19,1554.79,1651.04,1534.84,2285.26,784.39,9.32,3144.91,8204.2,18914.42,6633.25
17405.78,54,0,Student,Tier_2,3481.16,0.0,830.01,2277.32,1126.27,355.53,447.84,768.22,559.84,0.0,246.3,5.33,927.14,7313.29,7714.76,2377.73
49065.35,34,2,Retired,Tier_2,9813.07,5951.19,1572.01,7023.93,2932.94,2182.96,2197.11,2960.89,1499.78,2795.26,1012.18,11.1,5444.17,9124.04,24137.21,9852.92
45102.78,39,2,Professional,Tier_1,13530.83,0.0,2180.68,5122.67,2544.32,1718.24,1027.37,2092.86,1855.15,2548.84,645.91,10.94,4932.43,11835.9,25927.34,7339.53
57429.71,31,2,Self_Employed,Tier_2,11485.94,8785.11,1753.95,5967.55,3392.21,2557.7,1338.08,3835.99,2100.93,5420.24,945.76,10.58,6077.85,9846.27,28019.89,10778.46
39123.85,55,2,Self_Employed,Tier_3,5868.58,0.0,1889.15,4758.93,2086.36,1149.93,1031.61,2049.75,1780.81,2959.31,671.05,9.99,3907.75,14878.37,17562.33,6683.150000000001
314040.62,49,3,Student,Tier_1,94212.19,0.0,13909.03,46015.26,22258.08,8046.26,10956.98,18892.64,12004.09,20927.23,4618.85,22.29,62200.01,62200.01,197321.79,54518.81999999999
13182.08,31,2,Student,Tier_2,2636.42,0.0,392.99,1604.48,748.93,575.75,615.22,884.01,535.06,757.83,375.64,7.28,959.24,4055.76,6140.65,2985.6800000000003
7634.78,61,4,Student,Tier_2,1526.96,0.0,250.13,886.07,408.6,258.3,203.58,517.48,239.07,672.76,80.22,6.64,507.28,2591.61,3744.5200000000004,1298.6499999999999
21905.23,37,2,Professional,Tier_2,4381.05,0.0,1058.0,2949.75,1614.95,726.52,454.89,925.48,1085.55,1866.55,355.46,8.29,1815.0,6487.02,11870.3,3547.9
8557.49,39,4,Student,Tier_2,1711.5,0.0,362.19,1034.21,433.41,411.82,218.15,532.73,284.79,648.19,207.08,7.14,610.8,2713.42,4189.5,1654.5700000000002
9090.48,47,3,Self_Employed,Tier_1,2727.14,1355.38,401.33,1226.78,593.42,362.12,352.18,564.75,303.94,686.18,118.38,5.68,398.87,398.87,5634.85,1701.3700000000001
13465.7,50,4,Self_Employed,Tier_2,2693.14,0.0,522.67,1427.41,836.73,491.95,470.05,1028.03,466.92,817.9,332.39,6.54,880.79,4378.5,6297.849999999999,2789.34
14345.64,22,4,Self_Employed,Tier_1,4303.69,2124.1,312.92,1762.79,822.42,582.0,585.9,813.23,573.86,1016.59,171.49,6.09,873.03,1276.65,8218.41,2726.48
13978.25,35,0,Retired,Tier_3,2096.74,920.93,640.12,1454.37,865.41,429.09,289.01,825.34,476.48,0.0,340.93,6.25,873.87,5639.83,5056.639999999999,2360.8500000000004
45411.83,63,4,Professional,Tier_2,9082.37,7833.85,1967.96,6124.77,2578.72,1553.58,1075.49,2501.97,1867.52,3159.66,674.44,12.11,5501.16,6991.5,22913.48,7673.0
20010.28,24,0,Self_Employed,Tier_1,6003.08,0.0,743.28,2761.25,1074.8,523.64,460.12,882.8,794.65,0.0,248.69,7.89,1579.7,6517.97,10582.410000000002,2909.9
25986.72,46,2,Self_Employed,Tier_1,7796.02,0.0,1061.64,2782.68,1633.81,1119.0,1034.58,1997.62,1076.84,1404.69,644.91,9.47,2462.1,5434.92,14678.84,5872.95
61349.29,64,4,Self_Employed,Tier_3,9202.39,8460.48,1652.84,6329.87,4705.46,1647.18,2533.99,3366.69,2381.3,5852.04,1288.57,11.6,7117.63,13928.48,27742.6,11217.730000000001
16250.75,26,4,Student,Tier_2,3250.15,1365.65,776.39,1956.7,1100.53,622.22,538.32,1149.5,770.89,1420.28,299.72,6.15,999.39,3000.38,8504.050000000001,3380.65
24277.76,64,1,Self_Employed,Tier_3,3641.66,2815.74,641.5,3440.27,1621.21,988.44,846.85,1683.55,900.08,1502.54,449.64,6.68,1621.69,5746.28,10847.18,4868.56
40197.52,58,2,Student,Tier_2,8039.5,0.0,1615.65,4478.72,2819.34,1495.96,1035.45,2883.46,1675.93,3505.02,912.97,14.68,5899.74,11735.53,20458.230000000003,8003.77
6346.75,24,4,Student,Tier_2,1269.35,0.0,217.42,817.39,403.0,193.22,150.72,343.88,212.68,335.69,166.74,8.59,545.21,2236.66,3042.85,1067.24
4451.64,24,4,Professional,Tier_3,667.75,706.74,162.63,486.66,336.19,210.38,159.14,308.53,144.36,406.04,117.97,6.0,266.96,745.26,2059.27,940.38
39570.79,60,1,Professional,Tier_1,11871.24,5792.04,1035.5,5249.05,2363.9,1922.82,995.28,2350.78,1217.16,2591.33,615.42,5.62,2225.51,3566.26,23111.019999999997,7101.46
44469.73,23,0,Self_Employed,Tier_1,13340.92,0.0,1130.74,4876.74,2661.2,1990.54,1841.36,2540.45,1350.82,0.0,1270.28,14.7,6538.64,13466.68,22009.600000000002,8993.449999999999
156424.5,63,2,Professional,Tier_1,46927.35,0.0,4669.92,18466.48,8929.99,6824.15,5662.24,8909.99,5849.32,13820.62,3274.37,22.88,33090.06,33090.06,92814.35999999999,30520.07
34044.66,64,1,Student,Tier_1,10213.4,2481.63,711.09,4636.33,1790.88,1175.66,1390.71,1756.35,1364.5,3065.4,554.69,9.84,3350.29,4904.02,20417.100000000002,6241.91
57800.02,57,2,Student,Tier_1,17340.01,0.0,1366.16,7641.81,3453.27,1550.58,1834.38,2807.75,2341.04,4190.33,1440.55,12.96,7489.58,13834.13,33991.58,9974.3
25657.07,44,2,Self_Employed,Tier_1,7697.12,0.0,793.37,3124.69,1922.67,529.92,516.41,1137.15,793.47,1874.7,451.95,8.04,2062.31,6815.63,15412.550000000003,3428.8999999999996
38052.97,21,0,Self_Employed,Tier_2,7610.59,5332.16,1454.92,4475.28,2796.48,1715.58,1183.34,2983.91,1415.07,0.0,990.81,9.35,3557.77,8094.82,16337.269999999999,8288.71
113863.78,18,0,Self_Employed,Tier_2,22772.76,0.0,3479.42,16457.99,8806.55,4829.37,3979.93,5617.68,5536.7,0.0,3187.87,23.06,26252.52,39195.53,51516.72,23151.55
5484.92,23,3,Student,Tier_1,1645.48,692.65,121.74,588.94,370.77,162.51,207.07,353.73,225.41,453.73,163.96,8.98,492.81,498.93,3180.66,1112.68
41766.32,48,1,Student,Tier_2,8353.26,6185.74,1838.6,5171.28,2352.36,1311.06,1314.48,3121.08,1552.56,2749.24,1199.87,13.38,5586.7,6616.79,20464.739999999998,8499.05
165615.16,18,1,Self_Employed,Tier_1,49684.55,0.0,4097.57,20676.13,9661.28,4350.37,4535.31,11318.98,5166.25,15670.99,3667.3,24.11,36786.45,36786.45,99790.52,29038.21
37593.26,22,2,Self_Employed,Tier_3,5638.99,0.0,814.86,4386.24,2129.69,1445.52,862.77,2093.03,1435.97,2535.7,881.12,8.77,3298.62,15369.37,15505.48,6718.41
112354.13,36,3,Student,Tier_1,33706.24,18837.62,3433.98,16080.74,5806.31,3515.83,3023.68,8120.57,3724.67,9615.03,1203.93,15.74,5285.53,5285.53,68642.3,19588.68
18134.71,22,3,Professional,Tier_3,2720.21,1801.74,615.15,1821.65,1177.07,572.97,415.74,786.5,634.71,1447.39,390.04,9.2,1668.81,5751.55,7781.47,2799.96
29240.64,22,2,Student,Tier_2,5848.13,0.0,1367.58,4152.38,2090.7,962.34,947.66,2227.01,1442.99,1881.39,536.84,9.83,2874.94,7783.6,15340.179999999998,6116.84
30815.48,48,0,Professional,Tier_2,6163.1,0.0,845.59,3459.88,2215.43,1240.17,1272.08,2419.65,1155.88,0.0,454.32,7.51,2315.5,11589.38,12684.0,6542.1
5089.22,61,3,Self_Employed,Tier_1,1526.77,566.63,191.39,512.78,372.11,223.83,185.66,374.34,251.81,406.01,104.73,7.18,365.59,373.16,3009.0599999999995,1140.3700000000001
11782.97,24,1,Student,Tier_1,3534.89,0.0,333.16,1483.3,627.69,323.27,400.08,528.73,392.53,929.59,306.89,5.35,630.31,2922.83,6908.63,1951.4999999999998
12474.63,32,0,Self_Employed,Tier_3,1871.2,0.0,294.62,1415.37,775.1,328.85,321.24,767.8,507.07,0.0,365.4,6.5,811.37,5827.99,4356.29,2290.3599999999997
57907.69,30,4,Self_Employed,Tier_2,11581.54,8058.2,2265.64,7082.95,4050.64,1873.12,2661.49,3218.45,2596.78,3261.72,1144.05,12.07,6989.07,10113.12,28242.49,11493.89
60275.15,29,3,Self_Employed,Tier_2,12055.03,10085.25,2560.29,6971.11,3289.59,2180.45,2253.51,3950.31,2830.25,4783.32,1222.48,14.92,8093.56,8093.56,29659.34,12437.0
38877.92,36,2,Retired,Tier_3,5831.69,0.0,1411.82,4483.75,2535.28,1475.74,1479.87,2211.95,1890.8,3145.8,1152.74,5.65,2195.56,13258.49,17408.34,8211.099999999999
58002.13,30,1,Retired,Tier_2,11600.43,0.0,1745.78,7965.56,3491.16,1510.57,2197.11,4055.4,2716.76,4751.32,1238.38,14.61,8472.95,16729.66,29554.25,11718.220000000001
26308.13,44,3,Student,Tier_1,7892.44,0.0,1305.81,3701.59,1725.16,1122.86,780.0,1387.16,1218.85,1732.14,380.54,5.27,1385.95,5061.58,16357.14,4889.41
78472.07,55,2,Retired,Tier_2,15694.41,0.0,1648.18,10719.0,6114.22,1932.25,2015.66,5973.89,3836.7,5679.38,1262.09,12.87,10099.92,23596.29,39855.189999999995,15020.59
30211.67,50,1,Student,Tier_2,6042.33,0.0,1105.07,3821.88,2055.48,1214.4,1221.71,2031.95,1091.2,2714.46,507.0,7.45,2251.09,8406.2,15739.219999999998,6066.26
31421.38,23,3,Professional,Tier_2,6284.28,0.0,1258.87,4128.61,2181.05,1287.06,1093.11,1410.63,1101.04,2756.73,440.24,6.73,2114.09,9479.78,16609.539999999997,5332.08
24257.44,30,1,Student,Tier_3,3638.62,3457.56,793.3,3608.14,1239.8,548.3,772.5,1735.37,834.95,2096.6,514.76,5.46,1323.6,5017.54,11376.46,4405.88
51870.89,30,4,Retired,Tier_2,10374.18,0.0,1245.08,5935.27,3454.69,1046.44,2203.59,2906.42,2414.36,4743.67,1545.51,13.13,6809.74,16001.67,25752.89,10116.320000000002
21418.14,30,1,Retired,Tier_2,4283.63,0.0,542.99,2239.09,1159.76,543.78,506.7,1076.79,875.62,1891.09,500.96,5.7,1221.12,7797.72,10116.560000000001,3503.8499999999995
65519.15,37,2,Professional,Tier_2,13103.83,3420.98,3169.32,8961.11,4704.4,2760.65,1972.99,3237.0,1979.24,5505.16,793.71,12.63,8274.59,15910.76,35443.82,10743.59
12127.53,53,3,Professional,Tier_2,2425.51,2409.14,571.78,1413.02,849.72,372.27,286.69,500.05,605.25,789.88,226.42,6.74,817.11,1677.81,6049.91,1990.68
12454.28,54,2,Student,Tier_1,3736.28,0.0,314.49,1459.06,681.99,533.16,273.71,651.85,571.96,1186.78,180.83,8.1,1009.18,2864.17,7378.599999999999,2211.51
51994.54,62,4,Student,Tier_2,10398.91,0.0,1131.08,7647.38,3130.49,2356.08,2589.43,2989.62,1605.25,3847.27,1389.13,14.5,7541.54,14909.91,26155.13,10929.51
27948.46,26,0,Self_Employed,Tier_1,8384.54,0.0,703.72,3177.21,1924.54,1088.38,950.07,1839.47,880.24,0.0,661.85,5.86,1638.95,8338.42,14190.01,5420.01
20865.23,34,1,Self_Employed,Tier_2,4173.05,0.0,967.01,2111.28,1259.09,567.29,854.05,1288.84,656.17,1721.98,263.88,7.14,1489.29,7002.6,10232.41,3630.2299999999996
61144.72,52,2,Student,Tier_1,18343.42,0.0,1406.78,6368.17,3445.71,2665.92,1902.33,3831.7,2589.14,3993.89,1525.49,11.42,6982.64,15072.18,33557.969999999994,12514.58
18455.98,35,3,Professional,Tier_3,2768.4,1001.59,458.92,2569.36,1025.92,453.51,719.73,813.85,776.26,1777.3,383.82,8.23,1518.5,5707.33,8599.9,3147.17
25560.2,42,3,Student,Tier_2,5112.04,0.0,1053.15,3611.32,1646.39,1268.84,977.55,1171.41,1018.23,1371.54,534.46,7.54,1926.14,7795.27,12794.439999999999,4970.49
91888.85,32,0,Self_Employed,Tier_2,18377.77,0.0,4093.79,11241.4,5594.76,3867.29,4585.76,5969.56,3443.16,0.0,932.6,11.38,10457.0,33782.76,39307.72,18798.370000000003
102771.83,40,3,Professional,Tier_3,15415.77,0.0,3735.77,11393.13,6153.41,2548.19,2071.93,6810.29,3216.05,10060.75,2782.97,15.41,15834.66,38583.56,46758.829999999994,17429.43
105542.74,18,4,Self_Employed,Tier_2,21108.55,19023.08,2730.06,14534.44,8362.31,3147.34,4247.88,7354.56,4446.47,9891.84,1606.16,15.51,9090.05,9090.05,56627.2,20802.410000000003
23938.71,58,0,Student,Tier_2,4787.74,4449.02,1058.68,2572.07,1567.86,687.17,822.1,1876.31,909.32,0.0,684.86,7.78,1863.26,4523.59,9986.35,4979.76
80299.2,55,4,Student,Tier_1,24089.76,0.0,2503.33,8571.4,5277.77,3398.97,3488.9,3356.76,3987.83,7485.38,2045.17,14.71,11809.0,16093.94,47927.64,16277.63
14041.75,35,1,Retired,Tier_2,2808.35,1154.37,564.8,1462.59,1045.26,686.78,526.52,806.92,684.19,753.65,153.85,6.64,931.95,3394.48,6634.65,2858.2599999999998
14522.15,18,4,Student,Tier_1,4356.65,0.0,398.29,1507.0,948.9,307.53,441.63,1004.97,655.16,1351.31,306.38,8.19,1189.56,3244.33,8562.15,2715.67
4576.03,56,1,Retired,Tier_2,915.21,0.0,167.58,561.73,234.02,136.94,104.55,346.74,166.09,407.25,86.04,6.05,276.68,1449.89,2285.79,840.36
114376.08,27,4,Retired,Tier_3,17156.41,0.0,3442.58,12650.94,8389.39,3894.55,3083.94,7549.18,5105.65,10872.29,3022.77,24.18,27655.69,39208.37,52511.61,22656.09
15029.48,48,0,Retired,Tier_2,3005.9,0.0,405.91,1703.65,1080.03,523.19,489.74,1066.39,695.84,0.0,364.88,6.09,915.0,5693.96,6195.49,3140.04
27111.86,55,1,Retired,Tier_3,4066.78,0.0,1135.34,3437.72,1681.44,1199.64,760.61,1548.5,856.61,2437.54,639.5,7.16,1940.85,9348.2,12758.82,5004.86
14482.45,24,4,Self_Employed,Tier_2,2896.49,2408.24,666.47,1773.89,751.29,493.71,354.92,1129.46,558.48,764.89,376.51,6.77,980.16,2308.1,6853.030000000001,2913.08
52317.43,55,4,Student,Tier_2,10463.49,6357.39,2418.85,5968.84,2848.39,2452.57,1138.38,3243.39,2461.85,3644.01,1116.6,13.12,6862.81,10203.68,25343.58,10412.79
22213.28,25,3,Student,Tier_2,4442.66,2501.92,737.97,3300.32,1723.02,829.87,690.29,1205.89,804.69,1456.77,321.02,9.93,2206.53,4198.87,11660.74,3851.76
10562.86,51,4,Student,Tier_2,2112.57,0.0,499.18,1132.65,728.37,330.63,469.3,471.27,415.54,931.34,278.83,8.69,917.72,3193.19,5404.110000000001,1965.57
42714.03,26,3,Retired,Tier_3,6407.1,0.0,1520.53,5589.81,3162.62,961.22,1348.97,3098.24,1826.73,2629.85,631.73,14.42,6159.14,15537.23,19309.91,7866.89
9527.8,42,4,Self_Employed,Tier_3,1429.17,0.0,291.6,1387.13,529.77,353.45,256.94,578.73,404.0,642.02,230.39,9.11,868.09,3424.58,4279.6900000000005,1823.51
15352.42,44,2,Self_Employed,Tier_2,3070.48,0.0,656.62,1562.12,1003.33,516.72,562.02,669.95,469.31,1084.72,331.7,8.26,1267.81,5425.44,7377.27,2549.7
5560.49,58,3,Retired,Tier_2,1112.1,0.0,157.25,733.42,367.22,219.91,265.5,388.54,185.69,322.67,65.3,7.95,442.26,1742.89,2692.66,1124.94
9602.57,24,0,Retired,Tier_1,2880.77,691.61,309.11,1368.52,584.05,308.52,389.85,402.9,319.55,0.0,125.76,6.03,579.11,2221.93,5142.45,1546.58
34605.78,49,0,Student,Tier_2,6921.16,0.0,1520.08,3532.93,2212.63,1176.47,1331.37,1830.89,1411.28,0.0,595.19,8.4,2908.55,14073.78,14186.800000000001,6345.2
6231.2,26,1,Self_Employed,Tier_2,1246.24,0.0,216.45,845.94,416.29,252.64,217.5,317.1,266.32,594.36,119.33,9.1,566.87,1739.04,3319.28,1172.8899999999999
9173.15,34,0,Professional,Tier_1,2751.95,1091.99,218.82,1276.69,475.98,445.81,205.24,730.2,395.82,0.0,233.29,5.44,498.56,1347.36,4723.44,2010.36
29943.2,52,1,Professional,Tier_2,5988.64,0.0,1455.84,3095.33,2036.77,1211.64,1413.09,1847.45,899.19,1635.14,561.36,7.69,2302.04,9798.74,14211.72,5932.73
19420.16,33,0,Professional,Tier_2,3884.03,0.0,395.59,1988.95,1001.51,673.23,476.64,1097.72,856.52,0.0,403.55,7.33,1423.75,8642.45,7270.08,3507.66
147647.35,19,3,Professional,Tier_2,29529.47,0.0,4039.59,18340.45,11261.19,6585.22,3834.06,8152.73,6777.47,12008.91,2761.76,17.16,25333.16,44356.5,75179.61,28111.24
130101.46,60,2,Retired,Tier_2,26020.29,18946.71,5749.94,17623.5,8197.65,3791.75,3354.61,8555.87,4805.3,12214.65,3683.96,22.05,17157.23,17157.23,69806.03,24191.49
14982.15,48,1,Student,Tier_2,2996.43,1868.51,679.74,1795.44,967.85,591.1,587.63,632.51,612.94,1128.89,309.01,5.02,752.6,2812.08,7568.349999999999,2733.19
46847.96,33,2,Professional,Tier_2,9369.59,0.0,1887.89,6612.63,2739.79,1322.24,1122.46,3281.77,2287.01,4106.86,1043.22,12.48,5847.92,13074.5,24716.760000000002,9056.7
54632.2,64,4,Student,Tier_2,10926.44,0.0,2097.4,7727.14,4326.17,1915.36,1592.9,2912.31,2503.37,4274.69,1196.2,13.97,7632.0,15160.23,29351.84,10120.14
18600.98,50,4,Student,Tier_1,5580.29,0.0,836.75,2008.92,1110.47,497.56,475.0,829.41,699.9,1658.92,315.13,6.04,1123.54,4588.62,11195.35,2817.0
9068.11,38,2,Self_Employed,Tier_2,1813.62,0.0,384.12,938.99,563.96,225.46,415.17,702.86,442.54,538.08,164.54,6.19,561.73,2878.76,4238.7699999999995,1950.57
29706.28,34,3,Professional,Tier_2,5941.26,0.0,1467.72,3432.71,1944.37,1096.28,631.68,1982.98,961.14,1489.1,365.37,5.21,1547.47,10393.69,14275.16,5037.450000000001
26125.73,52,2,Student,Tier_1,7837.72,0.0,883.56,2866.47,1858.3,591.38,644.54,1624.28,926.24,1671.4,341.46,8.18,2136.98,6880.39,15117.449999999999,4127.9
21170.01,24,2,Self_Employed,Tier_2,4234.0,0.0,595.24,2964.68,1264.3,674.64,426.8,1237.4,1040.69,1695.73,490.15,6.41,1357.72,6546.38,10753.949999999999,3869.6800000000003
42736.39,46,2,Retired,Tier_1,12820.92,3572.35,860.36,5412.26,3377.38,2019.92,1614.85,3147.12,1340.8,2518.18,1088.68,11.91,4963.57,4963.57,24989.1,9211.37
16454.74,28,1,Student,Tier_3,2468.21,2024.71,491.93,2188.34,1035.56,684.67,501.81,1115.95,649.69,1364.13,322.66,7.73,1271.39,3607.07,7548.170000000001,3274.78
11936.48,47,1,Student,Tier_2,2387.3,0.0,534.59,1646.0,688.67,288.33,523.23,907.71,509.67,614.54,299.42,7.72,921.55,3537.04,5871.1,2528.36
32735.62,35,2,Self_Employed,Tier_2,6547.12,5924.3,687.69,4689.95,1955.62,1343.76,792.59,1342.99,1474.34,3128.26,677.37,6.58,2155.4,4171.64,17008.64,5631.05
40852.72,63,3,Student,Tier_3,6127.91,7054.01,1663.59,5260.04,3025.2,1070.31,1613.05,3259.29,1914.35,3832.12,563.24,12.84,5243.5,5469.62,19908.86,8420.24
11703.42,33,4,Retired,Tier_1,3511.03,921.85,249.79,1520.59,759.31,508.54,468.69,546.04,514.97,1024.38,215.23,9.58,1121.1,1463.01,7065.1,2253.47
63033.72,23,4,Retired,Tier_3,9455.06,0.0,2160.66,8431.71,3977.24,2457.19,1528.04,3472.72,3024.05,5921.51,1669.68,11.52,7264.49,20935.87,29946.18,12151.68
7277.68,19,4,Self_Employed,Tier_2,1455.54,0.0,237.77,955.19,369.87,249.6,195.73,448.96,226.74,594.74,93.71,6.62,481.43,2449.83,3613.1099999999997,1214.74
18891.4,60,0,Professional,Tier_3,2833.71,2331.15,908.6,2736.04,1431.71,515.12,428.45,1442.99,653.23,0.0,311.73,7.88,1488.04,5298.67,7910.06,3351.52
24405.06,60,3,Student,Tier_1,7321.52,3430.7,722.2,2533.0,1695.15,826.03,814.98,1475.63,1193.06,1313.17,401.63,5.32,1297.26,2677.99,13585.04,4711.33
18033.27,27,1,Student,Tier_1,5409.98,0.0,650.16,2065.17,1410.86,623.38,793.93,919.32,900.98,1451.95,440.39,5.98,1078.66,3367.14,10988.119999999999,3678.0
19089.7,21,4,Professional,Tier_1,5726.91,0.0,737.04,1935.23,1000.66,814.7,388.82,899.54,899.86,1466.57,333.19,5.83,1112.9,4887.18,10866.41,3336.11
134029.1,27,1,Retired,Tier_2,26805.82,17397.65,3846.16,19228.18,9831.41,4490.35,4455.46,9611.97,6513.85,9942.05,2622.61,18.98,19283.59,19283.59,69653.62,27694.239999999998
15187.76,26,1,Student,Tier_1,4556.33,2264.36,416.71,1894.07,1083.57,518.82,713.88,921.62,642.37,1184.25,342.01,8.14,649.77,649.77,9134.93,3138.7000000000003
211489.37,62,1,Self_Employed,Tier_2,42297.87,0.0,6046.57,29899.4,13939.76,9698.62,9559.7,16206.73,9518.37,20447.96,3292.03,18.74,39630.04,50582.37,112631.56,48275.45
42559.32,60,1,Self_Employed,Tier_1,12767.8,6496.61,1015.24,5501.17,2358.54,2024.13,873.92,2100.33,1282.49,2938.53,655.84,12.7,4544.72,4544.72,24581.280000000002,6936.71
32292.71,59,2,Self_Employed,Tier_1,9687.81,0.0,758.0,3410.02,1665.73,1284.15,1374.57,1356.47,1270.96,2657.84,527.3,7.66,2473.41,8299.86,18179.4,5813.45
43912.09,41,1,Student,Tier_1,13173.63,0.0,1658.17,4560.7,2707.86,1099.96,1148.76,1924.68,1699.13,4067.53,618.28,13.64,5987.82,11253.38,26167.89,6490.81
